query_image_id,query_identity,query_split,rank,cand_image_id,cand_identity,score,hit
de085ed935e203.jpg,happywhale__9e89f8e28807,train,5,ce52fcf98435e4.jpg,happywhale__ca886e0b34a3,0.08961328864097595,0
de085ed935e203.jpg,happywhale__9e89f8e28807,train,6,66561365eaae79.jpg,happywhale__35f898e6595e,0.08915428817272186,0
de085ed935e203.jpg,happywhale__9e89f8e28807,train,7,3dc39d660d281c.jpg,happywhale__5ac053677ed1,0.08722453564405441,0
de085ed935e203.jpg,happywhale__9e89f8e28807,train,8,8f7d8c6114879c.jpg,happywhale__84d91f8c1f99,0.08484537154436111,0
de085ed935e203.jpg,happywhale__9e89f8e28807,train,9,74e9ba35bd9677.jpg,happywhale__445270d9ad52,0.0841166228055954,0
de085ed935e203.jpg,happywhale__9e89f8e28807,train,10,eacb43d7af25e4.jpg,happywhale__37c7aba965a5,0.08069461584091187,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,1,a2e25cdcaab6a6.jpg,happywhale__60008f293a2b,0.13825982809066772,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,2,a895ec602a2503.jpg,happywhale__39c50bb4cb13,0.10623049736022949,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,3,5946f42be1ab9c.jpg,happywhale__956562ff2888,0.10274775326251984,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,4,8231be9c41e55e.jpg,happywhale__32f6cc779cd7,0.08785443007946014,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,5,51a076ba6f6a4d.jpg,happywhale__76b5aad6b790,0.08694778382778168,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,6,25f579cbc4565f.jpg,happywhale__e9525f5abf43,0.08200275897979736,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,7,f3aea8c0d16e4f.jpg,happywhale__180c0ab04dcd,0.08173121511936188,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,8,f9bfc76d25afcb.jpg,happywhale__a22f9b1c9bc5,0.08048803359270096,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,9,64df9431ed21c6.jpg,happywhale__1afc82b009ea,0.08003226667642593,0
de3ff2bbeb55de.jpg,happywhale__778419da2957,train,10,1c7834421996f1.jpg,happywhale__0b180ad0afa2,0.0793517678976059,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,1,10fb087a526abe.jpg,happywhale__480677e8cf20,0.14561377465724945,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,2,83d1be21e5dac6.jpg,happywhale__600ab1de92d9,0.10200968384742737,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,3,5a0fc41d18a742.jpg,happywhale__cccdade6dad1,0.09995348751544952,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,4,4833e9d8ed3ddf.jpg,happywhale__322a18725969,0.09828612953424454,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,5,dcb76fcbb00fe9.jpg,happywhale__d05b5f372c0b,0.09702722728252411,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,6,6eb2e9eefafe8c.jpg,happywhale__6da7ae3c5d54,0.08970365673303604,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,7,5bf67997940ebf.jpg,happywhale__ce6e37904aa4,0.0882340520620346,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,8,307d5856ff6030.jpg,happywhale__122dc7f46c24,0.08088241517543793,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,9,c80e284d60c7a8.jpg,happywhale__a22f9b1c9bc5,0.08050182461738586,0
f3a788d110e953.jpg,happywhale__4b234d0d53c1,train,10,3c54d7eff41749.jpg,happywhale__c995c043c353,0.07998824119567871,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,1,5ce72764ee171e.jpg,happywhale__10e758eb503a,0.10183386504650116,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,2,a63fae79fefcb0.jpg,happywhale__a7310896653d,0.09840472042560577,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,3,567d6d0ddd0bb4.jpg,happywhale__8bc942512479,0.09556787461042404,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,4,60935177382349.jpg,happywhale__97589576e678,0.08903366327285767,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,5,cccab7bd53461e.jpg,happywhale__10e758eb503a,0.08879038691520691,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,6,ce8c5f679fc0e8.jpg,happywhale__c995c043c353,0.08799766004085541,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,7,cce547cf402ab8.jpg,happywhale__778419da2957,0.0869792178273201,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,8,37e4e42913fede.jpg,happywhale__a19b3b964ac1,0.08680303394794464,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,9,55b1538f6d359f.jpg,happywhale__208b91b1ca2b,0.08525200188159943,0
55df529762fea5.jpg,happywhale__366200ff5b49,train,10,6eb2e9eefafe8c.jpg,happywhale__6da7ae3c5d54,0.08482036739587784,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,1,a8560db555e1bf.jpg,happywhale__7d07bf29721f,0.1287429928779602,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,2,99a7be2a06bb6d.jpg,happywhale__15f06fdf57fa,0.10992676019668579,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,3,bab8d85ad5869f.jpg,happywhale__c54c8b3b9cad,0.10448241233825684,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,4,f8fe2101271f95.jpg,happywhale__938b7e931166,0.09952396899461746,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,5,a895ec602a2503.jpg,happywhale__39c50bb4cb13,0.09275922924280167,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,6,b35c5b9568f270.jpg,happywhale__dabe818f41de,0.0870715081691742,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,7,16b6ccd0e9f482.jpg,happywhale__84d91f8c1f99,0.08688609302043915,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,8,0557489599cb0a.jpg,happywhale__8390b7d8ab6f,0.08626453578472137,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,9,e5b6da95447939.jpg,happywhale__37c7aba965a5,0.082967609167099,0
64641455cfd888.jpg,happywhale__1ae5c5a035b5,train,10,ff846ec4c6314e.jpg,happywhale__ca5790ec97b4,0.08269339799880981,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,1,fcedf79a50b34a.jpg,happywhale__20916df9f20d,0.11966517567634583,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,2,f44fae53058124.jpg,happywhale__886086dd8462,0.10284724831581116,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,3,5c775ecbbb18f3.jpg,happywhale__ea6eccb47a48,0.10272029042243958,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,4,92d296d61955b4.jpg,happywhale__a6e325d8e924,0.10136472433805466,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,5,adb893cdd5b1e9.jpg,happywhale__15d96d5d42c2,0.09663692116737366,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,6,eacb43d7af25e4.jpg,happywhale__37c7aba965a5,0.09421510994434357,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,7,49eb5543456d28.jpg,happywhale__abbeba14a290,0.09058593213558197,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,8,b39f4c99137a30.jpg,happywhale__9f3613b5c45b,0.08884550631046295,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,9,242b9417b81b67.jpg,happywhale__daa006a682c7,0.08642727136611938,0
f0a3d900e99ada.jpg,happywhale__82af241cd012,train,10,3a1e8f7cf6cd1d.jpg,happywhale__114207cab555,0.0840790718793869,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,1,5946f42be1ab9c.jpg,happywhale__956562ff2888,0.11897659301757812,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,2,66561365eaae79.jpg,happywhale__35f898e6595e,0.11017782986164093,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,3,bbf5e431cce227.jpg,happywhale__9f3613b5c45b,0.09815703332424164,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,4,5bf67997940ebf.jpg,happywhale__ce6e37904aa4,0.09446446597576141,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,5,a36503142a51d4.jpg,happywhale__fc0f7c162cc0,0.08894914388656616,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,6,c0deaf35e4db63.jpg,happywhale__fc0f7c162cc0,0.08699672669172287,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,7,3bdf76bf93a008.jpg,happywhale__ffd38c0d37ad,0.0848032608628273,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,8,c60e7c03d35f98.jpg,happywhale__262f464ee602,0.083905890583992,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,9,db5abd2820d671.jpg,happywhale__aeae6f5bf5cd,0.08122774958610535,0
bb18b6b4de64e9.jpg,happywhale__cd720f8127f5,train,10,064a58e26d8b34.jpg,happywhale__be2aa86d0e5b,0.07836779952049255,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,1,7428500626f798.jpg,happywhale__e44e4b2ceed9,0.1017550677061081,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,2,6a8e002d46dd21.jpg,happywhale__80d282ac5d45,0.10102397203445435,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,3,4b36c907b56e12.jpg,happywhale__9e89f8e28807,0.09651637077331543,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,4,ecfd7f297fe8a6.jpg,happywhale__54912b16ef72,0.09223257005214691,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,5,fdb2ccfd932325.jpg,happywhale__f3e4073c3ab0,0.08960793167352676,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,6,3c74e6e93121f7.jpg,happywhale__281504409737,0.0890568196773529,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,7,d5a27120a009d8.jpg,happywhale__9f3613b5c45b,0.08630774915218353,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,8,c1a6d89e54e9fa.jpg,happywhale__ce6e37904aa4,0.08494134247303009,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,9,87451adda0a8b0.jpg,happywhale__f3c484809ce8,0.08422680199146271,0
6b400a21bfa8a4.jpg,happywhale__4a94b1849f80,train,10,ed2e3020640aba.jpg,happywhale__a22f9b1c9bc5,0.08041951060295105,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,1,4f727df23a5ada.jpg,happywhale__8274ddd12a43,0.1002080887556076,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,2,76f9812673738d.jpg,happywhale__180c0ab04dcd,0.10015217214822769,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,3,3a62a52a2e7cef.jpg,happywhale__9f3613b5c45b,0.09871312975883484,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,4,2d956287a8cf74.jpg,happywhale__1191a41ee0f4,0.09576961398124695,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,5,55212672db0a9a.jpg,happywhale__ae4343270756,0.09346626698970795,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,6,f1e4c988841a54.jpg,happywhale__c27db73f0e3b,0.09340569376945496,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,7,88f12e7a6547a8.jpg,happywhale__208b91b1ca2b,0.09114637970924377,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,8,ed2e3020640aba.jpg,happywhale__a22f9b1c9bc5,0.08869548887014389,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,9,3e02207102ed92.jpg,happywhale__626fc1a305f3,0.08801540732383728,0
318ac50ae73d15.jpg,happywhale__dba4e482f0ad,train,10,254466ca685bed.jpg,happywhale__19c2bfaa0819,0.08411845564842224,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,1,40ae920715dea9.jpg,happywhale__aa17186c38fe,0.12456776201725006,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,2,43ddf5754f6588.jpg,happywhale__98995caaa0d3,0.10488187521696091,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,3,69a7715b985459.jpg,happywhale__6f632b846891,0.09946613013744354,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,4,d7db986f354253.jpg,happywhale__bf2e0d964354,0.09819981455802917,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,5,891463b2c1b9dd.jpg,happywhale__f3d9d1f9eece,0.0903603658080101,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,6,593e4c1d710485.jpg,happywhale__4b8534134eb8,0.08859613537788391,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,7,ad121c157de8c5.jpg,happywhale__83c78c79004e,0.08746758848428726,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,8,9ee9a80c5e91a8.jpg,happywhale__8f76b84bec12,0.0854845643043518,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,9,ce8c5f679fc0e8.jpg,happywhale__c995c043c353,0.08426785469055176,0
f9f78e491079bb.jpg,happywhale__3a055fad1478,train,10,0db4ac7082d586.jpg,happywhale__b38a72898f67,0.08374901115894318,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,1,2f6158c21077bb.jpg,happywhale__02da0e68dccd,0.09880387783050537,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,2,6135626b6ee671.jpg,happywhale__8bc942512479,0.09472841024398804,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,3,f4dc639b841709.jpg,happywhale__366200ff5b49,0.09457744657993317,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,4,c0a070de64ad8c.jpg,happywhale__8bc942512479,0.08645406365394592,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,5,54c6d0a43337cc.jpg,happywhale__76b5aad6b790,0.08469711244106293,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,6,ba15b643c00ca8.jpg,happywhale__48936da899c3,0.08204812556505203,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,7,49e401ac97a431.jpg,happywhale__9f750b3dd09d,0.08127971738576889,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,8,a3c518d19bdf8d.jpg,happywhale__c2705f9e75c8,0.08122898638248444,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,9,b35c5b9568f270.jpg,happywhale__dabe818f41de,0.07767423242330551,0
8fad35280500ec.jpg,happywhale__46414154efbc,train,10,b31e0abdee438e.jpg,happywhale__18dbd44823c7,0.07696674764156342,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,1,8cb14fda1a1d19.jpg,happywhale__07a477b6a091,0.11770571023225784,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,2,3c54d7eff41749.jpg,happywhale__c995c043c353,0.11168402433395386,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,3,fc1450edd0a630.jpg,happywhale__18efa8d0b472,0.1071629524230957,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,4,c1da6380b9b8af.jpg,happywhale__423cd19d6b7e,0.09005992114543915,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,5,aed691e7005984.jpg,happywhale__ecd7bda11e61,0.08745083212852478,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,6,8d3b7f45231855.jpg,happywhale__a43daee90cbc,0.0856279581785202,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,7,6ca2fbc9a0c12e.jpg,happywhale__21caab533d12,0.08451008051633835,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,8,623f90b86cd4a6.jpg,happywhale__8274ddd12a43,0.08252975344657898,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,9,25f579cbc4565f.jpg,happywhale__e9525f5abf43,0.08251913636922836,0
22fa64d39e557b.jpg,happywhale__39c50bb4cb13,train,10,d9556b7d223bd4.jpg,happywhale__9f750b3dd09d,0.08118437230587006,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,1,0667b46ad0eb2b.jpg,happywhale__54e54ab37a82,0.10390499234199524,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,2,bb59b4118b2913.jpg,happywhale__1c49644ca9b3,0.10290814936161041,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,3,6a8e002d46dd21.jpg,happywhale__80d282ac5d45,0.10057239234447479,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,4,a1067dc939af3c.jpg,happywhale__4d18b20adff3,0.09923431277275085,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,5,5a1515007782c2.jpg,happywhale__c995c043c353,0.09372347593307495,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,6,33e61f84531314.jpg,happywhale__dbc18c7c5856,0.0893322080373764,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,7,04ce80680480d6.jpg,happywhale__f3c484809ce8,0.07963591814041138,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,8,da2fce2547fd52.jpg,happywhale__ce6e37904aa4,0.07828456163406372,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,9,4834d0d58bf1b0.jpg,happywhale__735496dc7e64,0.07675627619028091,0
c6a36b6999ae04.jpg,happywhale__8bc942512479,train,10,193884a8d2cbbc.jpg,happywhale__32eeef0dc892,0.07636868208646774,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,1,754f9b78d92797.jpg,happywhale__7aa5641e5acc,0.11631062626838684,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,2,7ef69637f21888.jpg,happywhale__0f72263cd384,0.09847991913557053,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,3,b3d94b309a4472.jpg,happywhale__956562ff2888,0.08568916469812393,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,4,4125d03fd5c357.jpg,happywhale__31f748b822f4,0.08470939844846725,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,5,cce547cf402ab8.jpg,happywhale__778419da2957,0.07786762714385986,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,6,97887c22222f0b.jpg,happywhale__180c0ab04dcd,0.07755064219236374,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,7,1a58dce81de5e6.jpg,happywhale__5fc809d9e819,0.0740201324224472,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,8,2cee41feca24bf.jpg,happywhale__985e7d6a8052,0.07387149333953857,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,9,5362f5ffcf119c.jpg,happywhale__51c1774c4f6e,0.0737060159444809,0
bc49179baff223.jpg,happywhale__7ace4d166c97,train,10,12c4eb0809bfca.jpg,happywhale__abbeba14a290,0.07167486101388931,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,1,b163f800b9df44.jpg,happywhale__cc0e0b020a90,0.10319377481937408,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,2,86a0b80f273ea1.jpg,happywhale__600ab1de92d9,0.10255493968725204,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,3,277da638fb884c.jpg,happywhale__bf412253bbc2,0.10103781521320343,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,4,c0deaf35e4db63.jpg,happywhale__fc0f7c162cc0,0.09612531960010529,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,5,6de42412f2b142.jpg,happywhale__445270d9ad52,0.09333907812833786,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,6,d5a27120a009d8.jpg,happywhale__9f3613b5c45b,0.0919952541589737,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,7,bdff81b3eb15d7.jpg,happywhale__6bf9810d3632,0.09185747802257538,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,8,1442bb433d5943.jpg,happywhale__60008f293a2b,0.09047022461891174,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,9,c0a070de64ad8c.jpg,happywhale__8bc942512479,0.09025849401950836,0
efc9bf4041275c.jpg,happywhale__322a18725969,train,10,a4cb74ee6ce195.jpg,happywhale__7fdeba948ee8,0.08568282425403595,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,1,b3925237a5ce44.jpg,happywhale__0b3fdeb134d3,0.10560731589794159,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,2,3c2f065ecdd9e5.jpg,happywhale__0e4660baf3f1,0.09002164006233215,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,3,416c0eec4aa038.jpg,happywhale__4b234d0d53c1,0.08915378898382187,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,4,2a4c5e1615c27b.jpg,happywhale__a7310896653d,0.08868293464183807,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,5,a9e2b824086a7e.jpg,happywhale__64c398234574,0.08518129587173462,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,6,8b9d638a8d9f7b.jpg,happywhale__02da0e68dccd,0.08504220843315125,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,7,3a5b5db84f6268.jpg,happywhale__ce6e37904aa4,0.08442004024982452,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,8,e5b6da95447939.jpg,happywhale__37c7aba965a5,0.08378338813781738,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,9,e34807da4c5860.jpg,happywhale__59bb4b4ec9e0,0.08293285965919495,0
67ddcec53b0ab8.jpg,happywhale__bf412253bbc2,train,10,02b64041dc2a40.jpg,happywhale__ec1469b7e368,0.08114875108003616,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,1,5362f5ffcf119c.jpg,happywhale__51c1774c4f6e,0.16122695803642273,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,2,2cc66d92c347d3.jpg,happywhale__8b712d2a5313,0.10315877944231033,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,3,de30c654ed88fc.jpg,happywhale__f0aa1422b26f,0.09368923306465149,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,4,affca8d7d5d494.jpg,happywhale__c171b020c8c7,0.0891203060746193,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,5,d89fb30cf6776e.jpg,happywhale__cc797677fcf4,0.08612671494483948,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,6,4163da8c13a19c.jpg,happywhale__d939e819e989,0.08552016317844391,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,7,2735a18879bba1.jpg,happywhale__37c7aba965a5,0.0833558589220047,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,8,b28509af468427.jpg,happywhale__322a18725969,0.08081505447626114,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,9,c5617181a4a786.jpg,happywhale__989563596678,0.08062441647052765,0
6d4c43d5554eca.jpg,happywhale__15f06fdf57fa,train,10,9d20b0aeef4d70.jpg,happywhale__ce873781a2c4,0.07928477227687836,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,1,6e3fdf51464d2c.jpg,happywhale__a265c977dc30,0.11838556081056595,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,2,3f8bb023c45b5d.jpg,happywhale__f195c38bcf17,0.09866678714752197,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,3,e05c18c0c7dc51.jpg,happywhale__4b8534134eb8,0.0972779393196106,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,4,7eeace66ef28d4.jpg,happywhale__19c2bfaa0819,0.09693141281604767,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,5,754f9b78d92797.jpg,happywhale__7aa5641e5acc,0.09673182666301727,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,6,d89fb30cf6776e.jpg,happywhale__cc797677fcf4,0.08964104950428009,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,7,3a62a52a2e7cef.jpg,happywhale__9f3613b5c45b,0.08834966272115707,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,8,3ff1873e584816.jpg,happywhale__a49ae5521315,0.08750972151756287,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,9,77d933643a94e7.jpg,happywhale__ef74a2642e89,0.08748160302639008,0
e2f97e4446c183.jpg,happywhale__90cfd1801b72,train,10,69c14ffa8abb76.jpg,happywhale__a8c9dfb8ac6f,0.08371923863887787,0
c927d9ffb8f1dc.jpg,happywhale__d655c1ba5181,train,1,e4be30257dd09a.jpg,happywhale__c995c043c353,0.11732083559036255,0
c927d9ffb8f1dc.jpg,happywhale__d655c1ba5181,train,2,bfd762079a4861.jpg,happywhale__7593d2aee842,0.09094749391078949,0
c927d9ffb8f1dc.jpg,happywhale__d655c1ba5181,train,3,9f3c60ff3f2a7c.jpg,happywhale__cd720f8127f5,0.09081783145666122,0
c927d9ffb8f1dc.jpg,happywhale__d655c1ba5181,train,4,6277c7bf76e2a3.jpg,happywhale__be3543fc7c74,0.08933886885643005,0
c927d9ffb8f1dc.jpg,happywhale__d655c1ba5181,train,5,66561365eaae79.jpg,happywhale__35f898e6595e,0.08891677856445312,0
c927d9ffb8f1dc.jpg,happywhale__d655c1ba5181,train,6,6de42412f2b142.jpg,happywhale__445270d9ad52,0.08579400181770325,0
